9362788,,40.70941,,-74.01774,,450,,0,,0
9363966,,40.75511,,-73.96825,,75,,0,,0
9364184,,40.78228,,-73.97748,,170,,11,,0
9364626,,40.68048,,-73.97463,,75,,0,,0
9364750,,40.84864,,-73.94046,,75,,0,,1
9365025,,40.72741,,-73.94337,,80,,0,,0
9365126,,40.67696,,-73.99569,,139,,10,,0
9365176,,40.75103,,-73.98349,,250,,10,,0
9365502,,40.74097,,-73.99953,,150,,1,,0
9366053,,40.701,,-73.91593,,90,,6,,0
9366256,,40.76999,,-73.9477,,55,,14,,8
9366707,,40.72711,,-73.99198,,296,,24,,0
9366904,,40.719,,-73.99565,,150,,9,,89
9367337,,40.83735,,-73.85997,,139,,30,,357
9367923,,40.73294,,-73.99726,,249,,0,,0
9368365,,40.78074,,-73.98393,,250,,0,,0
9368754,,40.72893,,-74.00176,,205,,2,,0
9369426,,40.70267,,-73.92923,,90,,2,,0
9369514,,40.64603,,-73.94869,,25,,5,,365
9370370,,40.76507,,-73.90577,,65,,32,,67
9370538,,40.71544,,-73.99052,,250,,1,,0
9370896,,40.68503,,-73.93809,,140,,12,,339
9371009,,40.775,,-73.94842,,110,,4,,0
9371045,,40.74961,,-73.97846,,200,,0,,0
9371171,,40.7884,,-73.94533,,120,,79,,307
9371173,,40.72096,,-73.94574,,120,,0,,0
9373167,,40.72502,,-73.97835,,110,,2,,188
9374263,,40.66203,,-73.7698,,200,,68,,365
9377185,,40.7069,,-73.96833,,60,,1,,0
9379983,,40.75572,,-73.98531,,205,,1,,0
9380474,,40.71439,,-73.96256,,50,,4,,0
9381315,,40.72847,,-73.98579,,183,,1,,0
9381449,,40.70943,,-73.94277,,125,,0,,0
9381657,,40.70704,,-73.95522,,70,,47,,54
9382195,,40.66289,,-73.99584,,90,,7,,0
9382719,,40.71801,,-73.9526,,375,,23,,364
9383071,,40.69329,,-73.95069,,50,,6,,10
9383406,,40.76854,,-73.95532,,199,,49,,230
9384367,,40.73763,,-73.97284,,130,,0,,0
9384723,,40.74538,,-73.98313,,285,,5,,365
9384981,,40.6947,,-73.93481,,72,,100,,113
9385790,,40.65822,,-73.95439,,36,,14,,15
9386923,,40.69535,,-73.9184,,84,,48,,263
9387120,,40.72314,,-73.98066,,100,,1,,0
9387436,,40.68925,,-73.94462,,130,,16,,262
9387914,,40.72219,,-73.98409,,285,,1,,0
9390084,,40.72667,,-74.00257,,175,,0,,0
9390729,,40.78758,,-73.95026,,465,,74,,62
9391430,,40.72291,,-73.9945,,175,,6,,0
9391509,,40.72528,,-73.94488,,165,,201,,212
9391541,,40.79312,,-73.96606,,156,,1,,252
9391609,,40.79155,,-73.97477,,191,,0,,341
9392042,,40.70973,,-73.94289,,160,,1,,0
9393005,,40.76646,,-73.9929,,305,,0,,0
9393127,,40.72161,,-73.98013,,200,,52,,74
9393134,,40.7196,,-73.95956,,260,,4,,0
9393314,,40.76747,,-73.99422,,105,,0,,0
9393332,,40.67017,,-73.99029,,85,,0,,0
9393343,,40.81176,,-73.94999,,100,,2,,0
9393610,,40.7116,,-73.9521,,79,,0,,0
9393674,,40.75925,,-73.99136,,120,,125,,177
9393885,,40.72339,,-73.9833,,300,,0,,0
9394188,,40.8113,,-73.92465,,65,,2,,356
9394266,,40.75088,,-73.99951,,100,,151,,0
9394419,,40.68215,,-73.96121,,127,,7,,0
9395128,,40.74449,,-73.88096,,49,,21,,311
9396442,,40.77772,,-73.98514,,108,,11,,0
9400570,,40.81443,,-73.94121,,121,,0,,0
9401453,,40.74081,,-74.00296,,180,,1,,0
9401508,,40.6869,,-73.95496,,34,,34,,7
9401601,,40.71271,,-73.99512,,180,,0,,0
9401880,,40.73491,,-73.99231,,250,,2,,365
9402784,,40.72264,,-73.93823,,100,,3,,78
9403937,,40.79224,,-73.97417,,175,,0,,265
9404068,,40.79285,,-73.967,,175,,7,,280
9404707,,40.73047,,-73.98576,,190,,10,,0
9404709,,40.64577,,-74.00532,,90,,6,,0
9404985,,40.75735,,-73.99007,,160,,143,,215
9405124,,40.79947,,-73.964,,51,,1,,0
9405466,,40.77668,,-73.97815,,150,,1,,0
9405895,,40.68914,,-73.97853,,325,,16,,103
9407719,,40.70889,,-73.92135,,99,,9,,42
9407921,,40.74379,,-73.97803,,150,,0,,0
9408123,,40.71914,,-73.95709,,280,,13,,363
9408218,,40.79417,,-73.94331,,110,,166,,229
9408391,,40.71787,,-73.95396,,100,,0,,0
9409457,,40.69182,,-73.95696,,125,,127,,126
9409873,,40.72824,,-73.99517,,275,,18,,85
9410042,,40.71133,,-73.96924,,308,,22,,109
9410527,,40.66548,,-73.98279,,200,,3,,0
9410580,,40.79668,,-73.93379,,60,,136,,48
9411914,,40.73319,,-74.00225,,65,,2,,0
9412276,,40.79632,,-73.96879,,110,,0,,0
9412522,,40.879,,-73.90062,,189,,8,,354
9412636,,40.76168,,-73.95059,,60,,1,,0
9412913,,40.76534,,-73.9925,,90,,0,,0
9413287,,40.71605,,-73.95176,,65,,1,,0
9413809,,40.68281,,-73.96446,,128,,37,,0
9414019,,40.6491,,-73.97434,,200,,19,,0
9414237,,40.67159,,-73.97482,,120,,0,,0
9414317,,40.65837,,-73.96115,,75,,67,,296
9414496,,40.85945,,-73.92834,,69,,1,,0
9414521,,40.80887,,-73.95917,,120,,3,,0
9415026,,40.7435,,-73.97907,,95,,1,,0
9415109,,40.69856,,-73.94368,,142,,18,,0
9415568,,40.87045,,-73.9183,,210,,0,,365
9415685,,40.75066,,-73.90424,,155,,14,,90
9415828,,40.73129,,-74.00237,,300,,3,,0
9416007,,40.5888,,-73.97278,,70,,46,,92
9416198,,40.75452,,-73.96767,,180,,156,,22
9420768,,40.82402,,-73.9456,,70,,17,,0
9422196,,40.73537,,-73.98244,,95,,1,,0
9422573,,40.68041,,-73.93612,,100,,83,,224
9423397,,40.69994,,-73.92378,,129,,89,,72
9424217,,40.77557,,-73.94615,,62,,0,,174
9425220,,40.84899,,-73.94018,,40,,2,,0
9425357,,40.7158,,-73.95587,,90,,3,,6
9425524,,40.66261,,-73.9588,,42,,1,,0
9426406,,40.69156,,-73.94276,,125,,0,,0
9426418,,40.7197,,-73.95519,,100,,0,,0
9426526,,40.76465,,-73.99499,,70,,1,,365
9427331,,40.70505,,-73.92239,,108,,4,,0
9427868,,40.75114,,-73.80695,,500,,20,,243
9428356,,40.72278,,-73.98878,,115,,0,,0
9429015,,40.78198,,-73.97803,,275,,4,,0
9430502,,40.70383,,-73.92853,,40,,0,,0
9431085,,40.71409,,-73.96359,,289,,128,,92
9433088,,40.70851,,-73.94244,,130,,102,,288
9434105,,40.79733,,-73.93988,,55,,125,,1
9434432,,40.74015,,-73.98038,,125,,0,,0
9434464,,40.81051,,-73.94723,,130,,94,,27
9434495,,40.62186,,-73.95347,,60,,62,,107
9434513,,40.68632,,-73.98796,,99,,140,,363
9434801,,40.70254,,-73.93095,,50,,12,,0
9435315,,40.72117,,-73.98126,,78,,0,,0
9435428,,40.79335,,-73.94583,,150,,1,,0
9435503,,40.80294,,-73.96007,,90,,62,,320
9435931,,40.72104,,-73.94805,,275,,77,,6
9436038,,40.76365,,-73.99472,,70,,3,,339
9436049,,40.68964,,-73.94884,,39,,0,,0
9436311,,40.75732,,-73.98276,,185,,177,,216
9437085,,40.83907,,-73.94256,,49,,0,,0
9437574,,40.69798,,-73.93206,,69,,30,,0
9443911,,40.6846,,-73.96536,,330,,84,,327
9444324,,40.7894,,-73.9762,,110,,0,,7
9444819,,40.77254,,-73.9493,,450,,0,,0
9444997,,40.77813,,-73.97574,,150,,2,,0
9445342,,40.75591,,-73.99499,,80,,10,,357
9445501,,40.76376,,-73.99323,,80,,5,,365
9445593,,40.72419,,-74.00451,,310,,117,,57
9445789,,40.76373,,-73.99297,,70,,5,,341
9447274,,40.7411,,-73.99978,,325,,2,,0
9450180,,40.7388,,-73.92501,,65,,13,,167
9451126,,40.68315,,-73.99387,,155,,128,,0
9451334,,40.68943,,-73.90574,,45,,2,,0
9451492,,40.76355,,-73.98914,,125,,148,,129
9451597,,40.68817,,-73.91257,,49,,213,,30
9451768,,40.85128,,-73.93907,,150,,0,,0
9451784,,40.71028,,-73.95445,,80,,4,,0
9452124,,40.79382,,-73.94334,,145,,152,,200
9452237,,40.77588,,-73.90782,,125,,38,,330
9452728,,40.7206,,-73.87382,,60,,95,,80
9452887,,40.68632,,-73.91793,,50,,70,,25
9453245,,40.85487,,-73.88711,,70,,0,,0
9453653,,40.71174,,-73.95544,,531,,119,,353
9457270,,40.72443,,-73.98289,,199,,81,,318
9457285,,40.76892,,-73.96845,,214,,151,,219
9457917,,40.74404,,-73.97564,,70,,0,,0
9458150,,40.66971,,-73.95645,,105,,1,,0
9458704,,40.76037,,-73.99016,,240,,64,,262
9459037,,40.72484,,-73.84505,,114,,74,,350
9459232,,40.724,,-73.98376,,45,,1,,0
9460093,,40.82241,,-73.9412,,45,,0,,0
9461187,,40.73391,,-73.95679,,143,,0,,0
9461236,,40.7121,,-73.96101,,145,,18,,157
9461660,,40.8096,,-73.94099,,90,,0,,0
9461669,,40.68182,,-73.97704,,75,,14,,352
9461803,,40.72675,,-74.00757,,225,,49,,322
9461851,,40.78743,,-73.96855,,150,,51,,0
9462694,,40.68177,,-73.99393,,150,,1,,0
9463039,,40.74163,,-74.00102,,182,,6,,32
9463261,,40.80473,,-73.96528,,62,,0,,0
9464046,,40.7075,,-73.95385,,65,,3,,0
9464137,,40.7713,,-73.95443,,175,,15,,0
9464318,,40.67939,,-73.99598,,525,,11,,159
9464543,,40.74601,,-73.99987,,98,,1,,0
9464605,,40.73683,,-73.98191,,61,,21,,16
9464835,,40.78339,,-73.98018,,159,,21,,141
9466003,,40.73329,,-73.89463,,68,,0,,0
9469009,,40.69395,,-73.92418,,69,,11,,226
9469827,,40.78763,,-73.95111,,125,,0,,0
9470528,,40.69979,,-73.92261,,115,,132,,71
9470554,,40.72911,,-73.98151,,85,,99,,21
9470677,,40.76656,,-73.97038,,209,,116,,168
9471893,,40.72772,,-74.0013,,225,,1,,0
9471997,,40.72615,,-74.00225,,100,,1,,0
9473492,,40.68983,,-73.90512,,55,,1,,0
9473646,,40.68535,,-73.99192,,80,,11,,0
9473837,,40.7161,,-73.94264,,80,,1,,0
9473889,,40.59592,,-73.97523,,85,,9,,216
9474607,,40.75553,,-73.9923,,280,,0,,0
9475052,,40.68735,,-73.94541,,125,,180,,116
9475136,,40.71642,,-73.95298,,90,,0,,0
9475494,,40.78113,,-73.95452,,175,,1,,0
9475907,,40.71124,,-74.00834,,150,,0,,0
9476198,,40.72636,,-73.98454,,180,,51,,6
9476212,,40.73338,,-74.00752,,250,,0,,0
9476397,,40.75823,,-73.90881,,60,,49,,0
9476449,,40.66737,,-73.97822,,200,,2,,0
9476774,,40.78613,,-73.9732,,295,,2,,332
9476831,,40.85068,,-73.93046,,40,,1,,0
9476850,,40.77877,,-73.97872,,150,,39,,0
9477096,,40.82516,,-73.95288,,40,,1,,0
9477359,,40.72311,,-73.98389,,180,,1,,0
9477489,,40.71255,,-73.99673,,145,,106,,249
9477988,,40.67768,,-73.97114,,175,,11,,0
9478196,,40.73431,,-74.00635,,275,,4,,0
9478370,,40.74538,,-73.92139,,115,,6,,0
9479084,,40.71183,,-73.99685,,175,,3,,0
9479324,,40.69585,,-73.96344,,65,,0,,0
9479348,,40.81319,,-73.94423,,345,,16,,206
9484346,,40.71564,,-73.99169,,150,,3,,0
9484892,,40.72145,,-73.97881,,75,,2,,0
9485047,,40.76472,,-73.98813,,219,,130,,329
9485566,,40.72182,,-73.95576,,300,,0,,0
9485606,,40.81041,,-73.9445,,225,,76,,360
9486111,,40.78591,,-73.94832,,275,,95,,248
9486229,,40.72797,,-74.0019,,350,,47,,283
9486332,,40.77281,,-73.95822,,175,,0,,0
9486961,,40.70138,,-73.92168,,60,,3,,0
9487424,,40.66214,,-73.99223,,350,,0,,0
9487497,,40.69035,,-73.99633,,119,,37,,85
9487684,,40.7795,,-73.98258,,175,,2,,0
9488285,,40.68282,,-73.92934,,335,,21,,304
9488756,,40.68023,,-73.94487,,70,,2,,0
9488762,,40.70479,,-73.92054,,180,,0,,0
9488878,,40.7996,,-73.9621,,299,,114,,282
9489073,,40.79351,,-73.93388,,99,,13,,127
9490080,,40.84369,,-73.93828,,95,,0,,0
9490600,,40.71002,,-73.94796,,50,,0,,0
9490959,,40.69372,,-73.94578,,150,,59,,19
9491126,,40.72776,,-73.98328,,655,,1,,0
9491448,,40.76393,,-73.99124,,99,,5,,0
9492069,,40.70864,,-74.00675,,250,,0,,0
9492678,,40.71584,,-73.95868,,450,,0,,0
9492750,,40.80965,,-73.94553,,190,,102,,281
9492969,,40.67252,,-73.96154,,58,,0,,0
9493142,,40.72637,,-73.94467,,70,,0,,0
9493324,,40.7139,,-73.94628,,41,,1,,0
9494304,,40.79478,,-73.94178,,325,,5,,358
9495205,,40.6858,,-73.96789,,180,,0,,0
9495238,,40.84687,,-73.94228,,95,,2,,0
9495907,,40.73302,,-74.00585,,500,,0,,0
9496094,,40.74603,,-74.00147,,160,,2,,0
9496137,,40.75903,,-73.96287,,303,,0,,0
9496176,,40.75826,,-73.98923,,400,,15,,78
9496213,,40.70564,,-73.93646,,46,,2,,0
9496372,,40.73095,,-74.00242,,132,,1,,0
9496398,,40.81297,,-73.93922,,125,,0,,0
9496559,,40.65343,,-73.95175,,50,,0,,129
9497513,,40.67797,,-73.94675,,45,,0,,320
9502150,,40.80211,,-73.94573,,165,,42,,281
9504043,,40.71165,,-73.94898,,79,,0,,0
9504843,,40.69914,,-73.91471,,215,,0,,0
9505047,,40.71848,,-73.95817,,80,,11,,0
9505268,,40.75182,,-73.99779,,150,,1,,0
9505449,,40.6836,,-73.98285,,62,,4,,0
9505990,,40.69544,,-73.93221,,68,,1,,0
9506014,,40.75598,,-73.98796,,300,,7,,82
9507100,,40.75211,,-73.94082,,149,,4,,0
9507112,,40.72292,,-73.99307,,200,,7,,0
9507521,,40.66872,,-73.98648,,275,,2,,0
9508202,,40.83279,,-73.94174,,110,,0,,0
9508780,,40.62924,,-73.96311,,83,,0,,0
9509148,,40.67682,,-73.96178,,150,,116,,165
9509218,,40.73161,,-73.9896,,166,,54,,0
9509369,,40.6847,,-73.93262,,79,,4,,0
9510158,,40.7638,,-73.99298,,220,,49,,251
9510385,,40.76737,,-73.91244,,70,,26,,128
9511490,,40.70766,,-73.94739,,60,,6,,188
9511685,,40.73288,,-73.97984,,80,,1,,0
9512372,,40.82243,,-73.95447,,50,,10,,359
9512472,,40.72689,,-73.94674,,120,,0,,0
9513152,,40.72309,,-73.98285,,50,,1,,0
9513278,,40.72741,,-74.00178,,185,,2,,0
9513287,,40.68481,,-73.92763,,320,,0,,25
9513379,,40.70968,,-73.94575,,45,,0,,0
9513511,,40.85753,,-73.86605,,85,,9,,364
9513743,,40.77685,,-73.9771,,300,,5,,263
9514193,,40.72536,,-73.98252,,199,,36,,164
9514730,,40.78462,,-73.97273,,150,,0,,0
9514772,,40.72396,,-73.95182,,50,,2,,0
9514805,,40.67806,,-73.96735,,180,,0,,0
9514860,,40.76526,,-73.99096,,299,,0,,0
9514935,,40.70725,,-73.94187,,66,,0,,0
9515597,,40.68719,,-73.97777,,410,,0,,0
9515733,,40.68644,,-73.9857,,200,,8,,0
9516142,,40.71171,,-73.95704,,149,,87,,151
9517131,,40.71002,,-74.00723,,98,,0,,0
9517488,,40.7347,,-74.00784,,150,,1,,0
9519514,,40.73837,,-74.00586,,1200,,1,,290
9520489,,40.70702,,-74.01676,,300,,0,,0
9521009,,40.70501,,-73.93738,,55,,0,,0
9521704,,40.72286,,-73.9834,,200,,3,,0
9522763,,40.65497,,-73.96169,,140,,45,,345
9523488,,40.71018,,-73.95488,,110,,4,,0
9523761,,40.76689,,-73.94564,,80,,2,,0
9524033,,40.80319,,-73.95432,,60,,6,,0
9525241,,40.73945,,-73.99616,,126,,8,,0
9525335,,40.81376,,-73.95321,,55,,2,,0
9525490,,40.72826,,-73.98871,,325,,2,,0
9525925,,40.69027,,-73.97847,,140,,78,,126
9527309,,40.69745,,-73.92527,,50,,30,,0
9528920,,40.71355,,-73.98507,,9999,,6,,83
9529332,,40.69093,,-73.97046,,186,,104,,249
9529493,,40.71218,,-73.95766,,245,,20,,128
9529607,,40.72132,,-73.99708,,150,,3,,178
9529662,,40.79735,,-73.93386,,99,,80,,158
9530079,,40.80542,,-73.9623,,290,,0,,0
9530293,,40.85617,,-73.93141,,43,,70,,0
9530381,,40.79823,,-73.9326,,85,,155,,141
9530515,,40.79886,,-73.93373,,95,,169,,166
9531148,,40.76941,,-73.98162,,180,,1,,280
9531437,,40.70889,,-73.99964,,100,,2,,330
9532048,,40.67483,,-73.94697,,40,,0,,0
9532665,,40.78572,,-73.97036,,129,,0,,0
9533058,,40.72484,,-73.94307,,130,,1,,0
9533144,,40.75762,,-73.9144,,280,,0,,0
9534327,,40.68216,,-73.93178,,165,,0,,0
9538618,,40.67413,,-73.96497,,100,,4,,0
9539912,,40.71425,,-73.84503,,100,,0,,0
9540193,,40.84335,,-73.94059,,85,,28,,27
9540414,,40.68048,,-73.99379,,160,,46,,254
9540974,,40.74556,,-74.00156,,195,,0,,0
9541017,,40.76227,,-73.93034,,150,,0,,0
9541320,,40.68068,,-73.98186,,63,,2,,0
9541753,,40.67939,,-73.96631,,60,,1,,0
9541921,,40.7709,,-73.95561,,95,,1,,0
9542259,,40.85256,,-73.93598,,50,,95,,315
9542827,,40.68795,,-73.94173,,59,,2,,0
9543557,,40.71849,,-73.95212,,175,,0,,0
9543637,,40.7229,,-73.98414,,83,,31,,0
9543678,,40.61605,,-74.03642,,80,,4,,269
9544242,,40.78987,,-73.9482,,200,,39,,19
9544410,,40.76103,,-73.99001,,265,,88,,278
9544812,,40.76251,,-73.98552,,350,,0,,327
9544914,,40.67157,,-73.94117,,36,,100,,0
9545059,,40.65862,,-73.95777,,78,,1,,0
9545498,,40.72363,,-73.98234,,80,,1,,0
9546039,,40.70665,,-73.93529,,218,,102,,171
9546695,,40.71069,,-73.95283,,95,,0,,0
9546994,,40.76866,,-73.96562,,130,,10,,13
9547361,,40.76719,,-73.96565,,130,,11,,28
9547920,,40.70714,,-73.93611,,51,,1,,0
9548422,,40.69002,,-73.96002,,45,,2,,281
9548756,,40.75553,,-73.97251,,200,,0,,0
9549544,,40.76374,,-73.98089,,350,,2,,0
9549937,,40.72011,,-73.99729,,265,,1,,0
9550171,,40.77472,,-73.98323,,228,,14,,0
9550485,,40.72501,,-74.00353,,90,,2,,0
9550620,,40.72058,,-73.87493,,60,,72,,81
9550714,,40.69072,,-73.99034,,120,,1,,0
9550807,,40.84005,,-73.93735,,65,,1,,0
9550884,,40.64801,,-73.97562,,90,,4,,290
9551417,,40.79665,,-73.94824,,225,,31,,160
9555648,,40.78115,,-73.90883,,103,,126,,245
9556028,,40.73068,,-73.98949,,500,,4,,0
9556983,,40.70111,,-73.92202,,62,,18,,4
9558052,,40.66528,,-73.93293,,45,,1,,0
9559239,,40.72704,,-73.99954,,300,,1,,0
9559335,,40.74835,,-74.00336,,299,,176,,297
9560034,,40.72136,,-73.98767,,85,,1,,0
9560584,,40.71142,,-74.00535,,80,,0,,67
9561251,,40.76928,,-73.96163,,250,,1,,0
9561650,,40.72564,,-73.98088,,49,,0,,0
9562515,,40.68965,,-73.97169,,220,,10,,0
9562872,,40.72478,,-73.85579,,109,,88,,357
9563266,,40.71582,,-73.98812,,300,,60,,118
9563436,,40.71927,,-73.99943,,300,,4,,0
9563529,,40.86458,,-73.92883,,90,,0,,0
9563868,,40.71143,,-74.00596,,289,,180,,253
9563873,,40.69009,,-73.79555,,37,,42,,228
9564986,,40.71731,,-73.943,,50,,42,,244
9571665,,40.71032,,-73.95482,,75,,17,,355
9572219,,40.82292,,-73.95373,,44,,12,,45
9572448,,40.69886,,-73.94617,,45,,1,,0
9573394,,40.65863,,-73.98435,,120,,0,,0
9573876,,40.71752,,-73.99077,,110,,1,,0
9574823,,40.72066,,-73.95308,,195,,39,,54
9574936,,40.76515,,-73.9847,,100,,18,,365
9574953,,40.71259,,-73.96037,,200,,3,,216
9575089,,40.66996,,-73.94989,,160,,35,,8
9575562,,40.71219,,-73.94826,,115,,43,,0
9575567,,40.65221,,-73.96289,,55,,5,,21
9575790,,40.76275,,-73.92052,,150,,0,,220
9575809,,40.6943,,-73.95896,,70,,0,,0
9575903,,40.67228,,-73.9573,,130,,6,,8
9575930,,40.80774,,-73.95703,,100,,17,,0
9575961,,40.7465,,-74.0036,,375,,0,,0
9576230,,40.7157,,-73.96011,,49,,1,,0
9576278,,40.68664,,-73.92318,,49,,113,,288
9576478,,40.80948,,-73.94739,,245,,69,,226
9576812,,40.81246,,-73.94506,,250,,57,,224
9577006,,40.73703,,-73.85861,,55,,33,,280
9577296,,40.74029,,-74.00578,,225,,185,,250
9577748,,40.80536,,-73.96228,,68,,1,,0
9577777,,40.73866,,-74.00063,,220,,79,,81
9577968,,40.67859,,-73.96076,,75,,117,,96
9578181,,40.74755,,-73.98054,,120,,2,,0
9578325,,40.67924,,-73.98718,,129,,120,,275
9578639,,40.77919,,-73.94733,,199,,10,,0
9578683,,40.71668,,-73.98954,,92,,120,,0
9578848,,40.67748,,-73.96469,,185,,0,,0
9579542,,40.76661,,-73.98439,,179,,27,,8
9580218,,40.73684,,-73.98194,,80,,0,,0
9585027,,40.74231,,-73.97697,,80,,2,,0
9585339,,40.75164,,-74.00146,,100,,5,,0
9586086,,40.63984,,-73.97197,,225,,0,,0
9586258,,40.68402,,-73.96094,,60,,2,,0
9587933,,40.78039,,-73.95863,,166,,8,,3
9588196,,40.70641,,-73.92158,,70,,0,,0
9588699,,40.81613,,-73.94546,,63,,0,,0
9588828,,40.78007,,-73.94677,,115,,1,,0
9588992,,40.69276,,-73.92493,,65,,0,,0
9589030,,40.69911,,-73.92441,,55,,6,,0
9589086,,40.69422,,-73.94616,,76,,4,,0
9589179,,40.72097,,-73.99605,,140,,1,,0
9590519,,40.75435,,-73.96729,,150,,142,,58
9590866,,40.81872,,-73.94491,,39,,0,,0
9591852,,40.72546,,-74.00036,,450,,12,,3
9591913,,40.68275,,-73.96705,,105,,9,,285
9592655,,40.81026,,-73.95279,,80,,0,,0
9592781,,40.69338,,-73.97322,,110,,19,,0
9593093,,40.80196,,-73.95261,,75,,0,,0
9594892,,40.72468,,-74.00746,,450,,2,,0
9594995,,40.82458,,-73.95038,,150,,287,,198
9595222,,40.67809,,-73.97324,,125,,0,,0
9595353,,40.74606,,-73.98688,,125,,0,,0
9595863,,40.7171,,-73.95273,,80,,1,,0
9596551,,40.79682,,-73.94876,,260,,1,,0
9596608,,40.7924,,-73.97265,,85,,17,,0
9596708,,40.75452,,-73.99267,,199,,93,,232
9596854,,40.67726,,-73.95928,,135,,21,,15
9597031,,40.70777,,-73.898,,100,,27,,107
9597111,,40.75429,,-73.99198,,99,,5,,252
9597258,,40.88165,,-73.85625,,34,,17,,313
9597325,,40.71382,,-73.91282,,89,,54,,331
9597627,,40.68125,,-73.91272,,77,,118,,216
9597629,,40.66519,,-73.98264,,350,,0,,0
9602518,,40.70721,,-73.93957,,190,,64,,159
9603611,,40.70831,,-73.92095,,115,,9,,1
9603803,,40.68777,,-73.9387,,40,,5,,87
9603991,,40.76769,,-73.988,,200,,0,,0
9605039,,40.78495,,-73.9503,,135,,1,,0
9606832,,40.72304,,-73.95239,,135,,0,,0
9607482,,40.7532,,-73.96711,,99,,7,,0
9607855,,40.7261,,-74.00281,,145,,61,,0
9607952,,40.70835,,-74.00702,,349,,5,,0
9607995,,40.72401,,-73.98061,,75,,4,,0
9609049,,40.71984,,-73.95386,,200,,25,,6
9609246,,40.74899,,-73.97301,,119,,1,,0
9609762,,40.80219,,-73.96618,,65,,9,,0
9609800,,40.83625,,-73.93753,,50,,2,,5
9609825,,40.74761,,-73.99761,,199,,15,,0
9610704,,40.73436,,-73.99994,,80,,1,,0
9610982,,40.80508,,-73.96262,,55,,4,,0
9611121,,40.66909,,-73.95144,,99,,0,,0
9611372,,40.68002,,-73.99626,,125,,5,,0
9611586,,40.74361,,-73.99503,,235,,107,,27
9612260,,40.6776,,-74.0014,,110,,1,,0
9612938,,40.83549,,-73.93968,,120,,10,,244
9613369,,40.78095,,-73.98178,,195,,1,,0
9613465,,40.79622,,-73.97059,,109,,113,,197
9613541,,40.77211,,-73.92055,,100,,0,,0
9613626,,40.70436,,-73.93225,,55,,2,,0
9614378,,40.75246,,-73.97171,,150,,76,,299
9614552,,40.68316,,-73.99775,,100,,4,,0
9614672,,40.76406,,-73.98705,,450,,0,,0
9614785,,40.6454,,-74.00782,,155,,138,,225
9614933,,40.70863,,-73.95328,,80,,0,,0
9614969,,40.79651,,-73.93184,,60,,10,,0
9615209,,40.74572,,-73.95679,,85,,1,,0
9615417,,40.68534,,-73.95533,,90,,0,,0
9615485,,40.76108,,-73.95058,,70,,5,,0
9615727,,40.70393,,-73.9284,,50,,1,,66
9615815,,40.74054,,-73.97626,,120,,1,,0
9616453,,40.80838,,-73.95995,,75,,1,,0
9616729,,40.68901,,-73.95057,,31,,1,,0
9617219,,40.66374,,-73.91733,,79,,70,,253
9618477,,40.72888,,-73.98193,,160,,2,,363
9618986,,40.67695,,-73.91567,,99,,96,,357
9619848,,40.79686,,-73.9459,,199,,5,,177
9623722,,40.80263,,-73.94662,,260,,38,,296
9624177,,40.70983,,-73.96494,,200,,0,,0
9625266,,40.76278,,-73.97443,,395,,0,,0
9625826,,40.66145,,-73.96005,,65,,1,,0
9625926,,40.68406,,-73.99156,,219,,0,,0
9627513,,40.80272,,-73.95564,,60,,8,,0
9628471,,40.68545,,-73.95883,,45,,1,,19
9630295,,40.68379,,-73.94648,,60,,34,,189
9630342,,40.72554,,-73.9838,,107,,19,,72
9631380,,40.7659,,-73.98674,,230,,1,,281
9631464,,40.79509,,-73.96649,,288,,0,,311
9633119,,40.71621,,-73.93941,,50,,0,,0
9633323,,40.75697,,-73.91847,,130,,39,,331
9633740,,40.72422,,-73.98465,,85,,2,,0
9633920,,40.66426,,-73.94758,,80,,18,,0
9634829,,40.80464,,-73.95637,,84,,3,,0
9634880,,40.68608,,-73.93015,,63,,15,,0
9635223,,40.68661,,-73.91944,,45,,1,,0
9635607,,40.6424,,-73.91275,,125,,172,,155
9635880,,40.73168,,-73.95829,,160,,5,,0
9635981,,40.65992,,-73.98403,,63,,22,,48
9637937,,40.72043,,-73.98916,,125,,85,,335
9644430,,40.68673,,-73.95829,,45,,1,,0
9644961,,40.71769,,-73.9544,,115,,3,,0
9645073,,40.73857,,-73.98335,,269,,145,,110
9645338,,40.66931,,-73.9555,,55,,5,,0
9645768,,40.72941,,-74.00481,,150,,0,,0
9645934,,40.71322,,-73.83493,,100,,11,,15
9646346,,40.7233,,-73.98819,,190,,0,,0
9646874,,40.72798,,-73.95038,,150,,0,,0
9647235,,40.7276,,-73.85183,,75,,0,,0
9647450,,40.61952,,-73.96928,,59,,2,,365
9649558,,40.69347,,-73.967,,173,,179,,228
9652170,,40.71205,,-73.95787,,60,,0,,0
9652365,,40.73419,,-73.95905,,115,,24,,179
9652413,,40.80407,,-73.95762,,89,,1,,0
9652438,,40.68781,,-73.91695,,70,,5,,0
9652591,,40.76561,,-73.9248,,89,,53,,39
9652949,,40.76112,,-73.9146,,60,,150,,179
9653005,,40.67629,,-73.96208,,130,,0,,0
9654190,,40.78494,,-73.97663,,400,,2,,0
9660635,,40.68736,,-73.92369,,90,,8,,0
9660751,,40.72316,,-73.9844,,200,,8,,188
9662070,,40.70435,,-73.91646,,65,,2,,0
9663062,,40.75806,,-73.91345,,43,,3,,310
9664497,,40.70433,,-73.92652,,55,,6,,0
